"Puzzle","BruteForce","DepthFirst","BitWise","NakedSingles","HiddenSingles","NSSearch","HSSearch"
"000700001708010060090064000600009002000070800803405006300000040000040007006000300",4.7801,2.2504,1.7355,251.6753,60.8927,1207,432
"000050080000080020000100456024005090005000000000010300030602070600000500000501640",253.0619,562.9098,88.9512,241.9535,58.9062,1174,405
"000000200000001605090600080005300010006510000300040850500090100004100007100000300",7.8459,74.303,2.6662,303.1036,67.886,1368,430
"000004000004300907320000050906040200000000090010800040000468000060000009002570060",15.7287,11.4845,5.5086,40.5477,41.3356,138,279
"000400009000080000709103000004300000305070010090014005500040070000000501070001600",0.0383,1.0701,0.0189,46.1179,37.8847,144,242
"120000000056000000080020000004305007305087000000000060031000900002000530908530000",0.0497,11.0851,0.0233,26.7022,35.4695,60,258
"050008200008010650000057008000700049080000500100520003000060000300000800000800310",0.7368,6.6163,0.2451,119.4029,55.6506,542,402
"768000001003921000901000503680005002300200000400000000800000034000009000030400000",0.1719,0.184,0.0708,220.077,38.0325,942,265
"080054301604000080001000000000705000045000000013006000000460032400000000100509060",215.1209,957.8097,76.0465,309.9036,65.2249,1369,410
"030400009400080100700120450103000698000000201008000000000004005060000010000010060",0.0382,0.9288,0.0192,29.7689,102.227,56,593
"000600000020000000809005007060008090074000060090370254700100082000000000000050103",63.0526,3.6947,21.7566,115.547,59.3454,481,399
"340000089260000000000000007020006090004790503000003406001050000000000934000004600",2.3559,16.502,0.8341,38.7664,59.9601,152,410
"003056700006000000009000006000300800305000010007010365000640900040900001000001040",0.0955,0.7938,0.0401,932.9374,105.3827,4644,741
"000070800370000006009006307403020090000000000000005034035000062108900003000200000",0.3,0.7244,0.1096,18.6462,40.978,66,222
"800950000004120000020000050700005003000000008003008040009000030400002500130089007",13.0706,308.7025,4.5149,21.5357,49.9682,64,281
"987050300650010000000080600800005000000321000010000005009060030060100000002500400",0.207,16.8417,0.0794,129.9578,70.2017,560,487
"000054300600000980000080000806000003000201000210000000009460000060002500102570400",8.3602,6.8688,3.0336,87.4051,43.0884,327,268
"000000709001080200000204006030010007006009300800320000002000008603000500950000003",1.7924,5.0704,0.64,86.286,36.7267,340,234
"005080201080001600200070000000030900530100007900007000000000028009010054000008009",16.9714,8.6004,5.9587,128.2895,41.3597,468,260
"004560080501000204009200000200010800010000000007300000142000070603000500000702000",0.0399,0.8331,0.0197,28.9356,38.0959,56,204
"000000089060000000080000150000410000000700000090320001102050000670940502000072003",6.486,71.2732,2.3332,627.9826,34.9019,2860,228
"564008090030000000001504700007000000429000605003000000000000000010042000005010429",0.1607,1.5123,0.0609,118.3201,74.6851,482,482
"060708091008900506000000038000007010000209050000400002040190000600000900005000080",10.0056,66.0604,3.6173,82.9399,45.7395,335,281
"400000810000189435000035000060000000000000060000006300045000086230800000001502000",622.6847,2879.9987,217.1763,83.5061,58.4202,355,378
"000040001500200006000006540607052010300000000000930700079005000004190000100000007",2.7832,42.8727,0.9886,20.7538,56.1276,95,343
"070000300900000006001000904708000003645100000200090040500000100400010080030089000",1.7916,1.4677,0.6448,66.1155,53.143,245,378
"080000020000100006301870050870090000000200000013085000008057000030000060000060097",0.5728,4.6784,0.2054,41.1414,48.3156,111,328
"006950320000020800020070900000005210040000000210700600000007100000210500000000067",292.3651,46.6567,106.5055,174.7222,81.6289,704,478
"003020019020001005800400607000040090504000000000000000040000903030984000080050002",0.3746,19.8643,0.1245,183.1196,52.1225,732,322
"000050021600200080300000600087060000500000809402009060700400100006000000000790006",1.7682,4.4391,0.6225,22.8078,48.1164,68,308
"000030000400129000000075080000062009806090000010000860073000000000010530160000900",0.5094,2.7716,0.1837,45.1116,86.4594,196,630
"000500009561009000700000100005006800010900300007020401002000900600008000050000610",0.1572,143.7704,0.0616,69.6925,33.3662,383,232
"000400080050070100000020400000365090300007210800000000501000000000008501970000042",0.0724,9.3213,0.0158,59.8004,40.2706,232,259
"000020009027000405819400000000008090000000308008070204005002903030000000080003000",2.6398,4.3328,0.9208,123.0228,49.7581,456,297
"000567089000010000009030500003000805700008006008000070001700000000050613000003002",5.7344,16.5877,2.0508,14.002,33.8827,56,211
"050430090000009070000005000000002019800301050300000002503000008000210000060000947",13.3698,472.8928,4.8281,182.3692,61.0448,786,371
"000600019002080000800005020000248000004000050000000248007060902100003000000500103",5.2965,33.2449,1.852,48.1005,34.7699,171,210
"890050301000000007000900650000005200005010090210806700000000102400200000030000400",19.9888,115.2659,7.1058,224.2719,77.9914,1079,522
"000002019300000006009500000003700000680000000007000004730800000120960783000007050",3.2543,8.9991,1.1368,59.9102,62.6318,233,404
"100000009450007023700120000000000800060700200090200000001000000640000501908030600",0.0811,0.6404,0.0183,27.3056,47.3122,56,259
"000000009000087003080023000000000090060800200800010060531042078000790000900000600",0.0276,76.5738,0.0165,17.4877,94.1241,80,628
"809000300000300907320980000000003012000000079402800003090206000206000700000000000",0.2622,0.387,0.0957,237.6583,89.9011,1055,614
"560000000008020000001004000050380000000007005013400970070296040980000300000800000",1.8168,64.4084,0.6395,16.0536,93.4639,71,693
"004000700506907000000000000301605090625000040000140000050408070070000020003000400",26.3123,1.5284,9.7973,116.3874,36.1065,718,275
"008500900000000070901070040000450010005000480400000705070000030230107000000300200",16.1146,73.785,5.7445,28.1598,75.4222,124,463
"100400009050000003000100050000300000300800000000014060031002908600978001078000000",0.0643,26.5619,0.0174,182.9873,54.9271,876,373
"000483091080209000000000000000000309000000742002004006300946020000000534000000060",39.5075,162.1514,13.6967,21.6278,43.1977,85,264
"076900001950000000020000050000040200005210098000798600500000000000100000100509400",24.4576,68.6962,8.6611,106.7125,39.6011,613,301
"060008200730210504200004080000000000429000000010000472006000000080023000000000605",7.6134,135.2337,2.7731,16.4046,56.1935,56,330
"300067000507100000089000007400015090000006000090000015000000070856071400070000000",6.6287,0.3265,2.355,26.0372,48.4769,56,281
"020400009000780020000000056010000007065000010007000300531002070000900000900530600",0.0383,33.4164,0.0199,222.9673,103.4276,985,681
"023000000056009020000003400000360890060000210090204000000600000640000001000031040",0.0322,323.4941,0.0171,15.377,29.988,56,200
"000372800072000000019000000000020098001400075000600000700010960020005000008030001",0.0896,1.6732,0.0361,19.4183,41.3262,59,217
"000003091083090000091005080008500000000020840900807500000000028000002000120000009",1.2104,0.8126,0.4178,25.8502,34.1769,56,209
"030027819620800030000400000000508000000009000000300050053004000000003076900000103",60.4688,9.9455,22.6551,46.2516,36.118,105,206
"980600300000030000300000000006740000040300800210006005500400000008100509100000460",40.7748,84.0582,14.7383,399.8665,80.6961,2303,600
"540002009000800000000046020053028000000039000007000030700000100120000060000203470",4.5725,0.4215,1.6088,303.5962,47.0332,1378,306
"000800000800000000001005803087400010096021080000087000070004108250000000004600000",0.2004,532.0652,0.079,95.8325,53.4626,545,405
"450000819020000000010030620000000091000210000008000250705000083200000506000003000",4.2136,7.1929,1.4011,30.2492,54.1008,82,369
"007004021054230000000907000800000013000002800203096000500000030000000009000500068",0.512,5.171,0.1749,26.5264,52.771,60,360
"403602009000001400019405027000040090000000000000306000030060900000000570048500000",1.3919,6.7059,0.4918,31.0978,48.6625,63,277
"103056000000000020009120000000060007305008010890014300000002008040000500008000600",0.0401,5.8141,0.02,98.9363,38.3189,486,274
"000004300000100900301080004090005010000001006013000000570460000068010000002009400",103.7598,429.4925,36.435,25.6073,40.0243,120,274
"000000780000007100080003050000060090065790010007200000500040000002000031970500600",0.0279,0.4368,0.0158,25.0234,42.1962,56,273
"000000300004203907000980000800700000000001000000806045500060130400002000100579000",5.8092,25.6569,2.2143,120.6588,77.1225,497,456
"087000001000031000000000600000040200000010800200006740509060002468103000100070000",407.9141,2250.8348,147.1576,109.7101,39.4988,536,270
"040070000300000506000500300450600790600000004000004030000400900008000472090000065",45.4731,2.6679,16.2564,95.1225,38.0836,370,243
"087000000004001007300087054090700000700000000210800000009000002400003009002000468",271.8008,1183.6461,98.0687,180.2125,43.7669,732,229
"000000301000200006000876900805000003604000080000780600000000000007001008150368000",0.9772,11.0822,0.3802,70.3633,44.5354,376,325
"400000000000080000019430020005200700284000000090000040500104000020800574000020100",0.1646,0.3719,0.0463,31.868,37.4016,89,243
"300007109007001004009004067003000090000340620000002040200000870000700000900010000",9.2774,12.2334,3.1211,130.6482,62.5019,593,441
"004030200000092000290064000650020000000000600000000400300000008986210040000085900",30.1206,419.1789,11.414,647.4744,45.2537,3856,347
"009004000000213900320080000000500410560841002002000000000000006000008000105090070",15.8142,55.434,5.8134,176.5091,52.9757,888,350
"900650000000100087021000004890000000000302000010090045070008002068200000030070000",0.7483,1.0176,0.1976,67.2347,36.3907,231,223
"504000090030000060291500083057000000029000800103006070040690000000000030000020000",0.5267,0.4305,0.2345,205.6713,57.5313,841,359
"000730290030001004000000003000080400020600830800050900000000008900005007100873000",0.6303,64.7859,0.2353,19.1897,31.8445,62,204
"000000100200980040080300067523010008000079000000500410000058000002000000000100850",0.1468,0.5991,0.0582,126.7281,30.857,516,203
"305060000200001000000000000000016098004000500008023000000600000006102034900830650",3.2535,1.4653,1.1187,24.8875,52.0352,62,340
"075000000003010000000600480000360002006001900002800706000008060029040000004500020",31.7981,116.7443,11.3111,235.5144,95.0692,1188,639
"000483001000000070090670000708000300530800000010704000000008100009006530000300060",16.765,5.1971,6.0895,20.9008,38.1433,59,212
"030501009060800000080000050000410097000080020000005001140000008600000500058740000",0.0514,2.7224,0.0269,27.3461,40.1275,69,285
"004000700000007000709000150325010000400000000890005401002003078000109000000040003",21.4406,55.4256,7.4986,13.3719,75.2742,56,524
"230100780100000204009000000010400800400070302000002000000643000043790000000000040",0.0363,1.6568,0.0182,28.0951,59.9408,58,355
"000038091000012004000000000000380002020001030003400000305000040900100007146000009",0.5207,47.6887,0.1712,18.806,31.6641,61,203
"000403090000000070200070000008002300536000000000700006307900120060010030020300060",0.1659,6.4049,0.0643,39.6892,53.893,154,359
"050000010070080000010500327040000090000490205020000008005000900030000670008260000",1.324,7.9711,0.4832,53.2704,31.401,238,217
"040007000507000004080000060400050001005000008600100300030095000800020000900800452",0.0387,35.6217,0.0195,19.7938,41.8111,60,248
"050000001400000070290005003048030000030010047000800506009000000070024300004000050",33.2816,18.6615,11.6818,70.1037,36.7492,296,242
"000708200030109500090004000007080300020000075003900602040000000906000400002800000",0.195,3.2843,0.0773,38.6647,47.4446,87,298
"504708001000900004090060003000300002400007030803400000075206000000000000002073000",27.4459,0.2016,9.8697,27.874,111.629,72,709
"870950000004000000321006000000600000000000708000790045500467000060000000002080460",1.3829,18.3951,0.4906,232.5063,59.8628,1085,345
"000000010000009500000040027040080790000290400200000060005024081100000900900003004",30.6391,346.9549,10.9781,67.1991,26.8552,411,206
"000600800000000400000430627005040001080009300000050200030000980100003070900020060",0.8163,34.5194,0.2979,35.9212,43.9656,149,296
"004000000001870004009000100000016000416008300890020000002050970070000000000107600",0.0342,8.6289,0.0179,154.1797,62.3001,661,392
"040007000200809000109040000003000090014090703098000000000000076800030004000100530",4.3684,1.6401,1.5822,110.4497,63.3079,457,441
"000567180500000004089200000400050001000340000000100005030005000050700900006003400",23.9368,268.4712,8.5956,75.9999,36.5584,401,267
"600400090000092000090000003740000902000001000900040000300000104067204300100300008",640.4697,66.4246,231.599,32.0407,55.3765,171,415
"053600010007090030000035600000000700000200360008000050040060080000900006980700040",0.1845,183.9682,0.0709,20.077,34.0979,89,221
"020061000060089030000034000000000000006000000800025001000003070070092500050847600",0.1752,7.4459,0.0643,72.531,44.0173,265,301
"008090020090003004020000006800600010050000000013900600080000400060239100002008000",7.2609,54.025,2.5457,31.151,39.6899,132,244
"024001080000789000000204100005400000006000325000000001040650000003900002050000040",0.1388,3.6059,0.0549,108.7404,42.3309,454,256
"030000009016800000000004000340005800600008301800043000150000400000000000900450603",0.2691,1.6326,0.1022,60.9467,35.3068,227,234
"806049300000002000020800000000000200604030700203000640060000030000068007000020408",91.2138,197.1806,32.1675,13.4056,48.492,56,358
"200006000010900000000004100001600807600809000800140500150400000008090005060000008",2.4561,1.2257,0.9098,132.0944,38.7437,523,248
"000080091400012000200670000040060502000000900900000030360197000800200050000000007",39.1028,496.4694,14.5385,218.6871,110.2829,935,684
"000000001400200600200005000045000000000090054000050802503940000080100030100500940",0.1756,22.7331,0.0662,135.9725,43.5293,753,305
"900000000650020007001080054006005010040300800200800005000000030068030509000000008",1.6303,1.0515,0.5237,24.118,62.3373,56,389
"008503021000200806000070000680009005005000004000600700000300000030150097004000060",0.7116,1.7169,0.2561,114.7518,38.7262,448,240
"002067009500100030000034000000000000710600002000040000004001070051070403000000851",123.0389,71.9132,42.7303,185.7332,60.9409,919,425
"007050001050000080021900004000040200740300000000006045000400032000020500000570008",0.3777,9.621,0.1285,23.3985,42.9739,77,274
"002500100060000034080030007400000000015000000608070340001085070000010002904000000",1.7602,41.9614,0.663,17.89,32.9387,56,217
"070049001000300870000000054000000000000203080010700609008000100400100090150900007",7.593,51.6677,2.6805,45.3751,90.2577,181,595
"700500321040000006000870000805000010090020700000080000900007030400900008000300097",10.3871,4.601,3.5064,139.3599,60.7396,590,398
"200100080050000000000000100012005000060000012097012405001043900003700000000021000",0.0955,16.1375,0.0395,164.7741,61.4858,776,450
"006002000070080000009000000003001090601000070007000100005000000120065780900037051",11.9073,9.095,4.3166,22.418,40.5976,56,315
"006000001500310000000800000060000003405000709200907040008700002000030180002600400",500.1712,10.4626,169.8488,456.3283,92.4646,2240,656
"100050789400000000709103000200000090300000000800010305000640008000708000070001002",0.0462,288.8371,0.0227,20.7161,34.7455,77,222
"000010000500780000009004006341020090020007001000000500002060070000900600000372005",0.0313,6.2339,0.017,42.2324,51.1674,121,317
"065003001043010000000060800000090000000030000010007094670001030234070100000000070",1.1361,0.7456,0.3879,19.6216,66.3198,56,450
"007600321604000007020000050090045200000000800200000045070060000000023070030009000",1.6065,1.533,0.5631,77.3211,43.7544,288,296
"000038000008901060000500000000009012420010000010050006300000008080040327100003000",0.8313,6.5311,0.2985,110.2927,30.6566,494,213
"068503001003000800020806500600000010300700000400030700009000030030100000050300007",0.253,14.4769,0.0651,486.3759,56.9096,2171,360
"020400000006900000709023450000005090000009200800000065031000900602700000970000000",0.1063,26.5023,0.0442,76.2895,42.0393,279,242
"006009001009120000320070050000000210094001005213005040000000130000900000000300000",0.88,0.466,0.3272,23.4833,54.5313,56,364
"000050000400987000000003050010000097000000200807004000000042078000098501900001040",0.0277,27.6456,0.0157,34.2856,53.5984,130,310
"800600000654000080320087000907500010000010079000800060000000100046030000035000000",0.5299,2.4545,0.1648,165.2719,67.4363,773,451
"000070000000080040809046307000020000080090035020130000200000903130800000000063000",114.7594,198.6559,41.0304,428.9086,85.6478,2174,606
"500700001030002004200000080600309002009000800000005900000200108082000007040000029",0.0864,24.5721,0.0365,63.5211,40.9786,228,257
"005400000400009000201005000708000300000800000900030000050040108009007004124000067",462.9137,658.9203,167.1778,227.0135,69.0438,916,411
"002000080060890230009004000003600791010000000690102000000000006070010400050700000",0.0417,10.1885,0.0207,52.3678,34.2909,145,201
"706000000000310870301000000800090000090200000000000609900050102030160500007003060",2.5531,1809.3625,0.8684,15.5387,64.4036,56,413
"064000001000020004290060080600000000009000800100070002805006027970200030000000900",3.5121,139.0867,1.2715,16.6176,57.2368,60,376
"806000021504023000021000000000005010005000009000007008950042000000710000000308600",101.9966,801.4024,35.009,15.8303,66.1298,56,455
"000010789016080000000030000300005800605800301090100502050000000000001920900000000",0.1388,423.9605,0.0561,17.2147,32.5241,56,204
"007400201008009600000070480705060310020300700309050860000900000000000000000003000",1.1768,9.9148,0.431,76.7983,28.0276,351,204
"700800920800010000021000003080000002090001500002500000000000000050100409034078006",0.7347,84.6904,0.2759,19.7088,35.5319,76,223
"003000789000080100089000400010065000005090000800010000500002070002008000078501000",0.0787,106.8514,0.0195,21.8629,38.299,87,274
"000600001050003087001000600890700200705000000000806000000460032000230000100000068",17.8049,73.8831,6.3495,329.9496,76.1958,1480,476
"600000000000000000000000403740800300020300704309704000503960008902000506000003000",2.0278,0.7021,0.733,104.5189,52.7442,458,349
"500700001000029560290000700007002000000000805180905000000000100900051030000800900",3.6416,21.4901,1.3121,194.6164,50.5201,839,310
"400002010000000005000030600060208090000010056700000000507004900000000000908527103",0.2384,21.3011,0.0885,13.7293,38.4287,56,256
"406000010002000006010040000500620000601000200027004030205407000100005400000003000",255.3332,684.5197,87.3881,28.7627,41.5431,120,285
"040370810300180000800000007000020698600400000000058000060000703004000000790000001",0.0676,1.9428,0.0295,489.1061,57.2107,2385,385
"005000809000080035000400027000008700070019008000006204000104002200090000900002000",6.3014,1.9411,2.1721,54.0924,32.3784,239,239
"000050700056800000009000000300000007000008300000002405001003000040087021900501043",0.5063,0.3001,0.159,29.438,37.1889,69,220
"700003001003921000021000000580406000400000507010000000000000030050100406004600009",0.1002,0.9806,0.04,28.7178,43.9024,71,240
"000540900503000870000800540080002019000000400000900000800600104030100000000380090",31.3706,0.3847,11.0516,143.9683,45.3115,533,292
"060040921040000065000000003500630000090001080310487000000050004008000000000306000",2.9653,0.7522,1.061,39.1123,32.9064,108,233
"040070010000000506800040000003000700681000435000400000200150000004000053005004600",1.3574,2.4023,0.4923,138.658,45.8254,775,339
"900000000600020000001907050806005010040010800000000700009060000060100079000579060",0.625,3.5312,0.2294,162.309,57.4956,793,399
"230006009050009200780030000310000000000807310090302000020043008000070000000000040",0.0328,44.1073,0.0177,19.3081,42.0905,56,278
"000000090008000504001004700050000009420000005810075000070001020002040000140057000",39.2656,187.1161,13.8516,230.6096,81.7937,1073,541
"400002019002098500000000000000700000600000275007600100730010900100060000060003080",13.2523,149.6388,4.7456,391.9789,82.9967,1615,508
"000000000003009070091670000708560019500000002002034050000000108000000000004058900",1.4933,0.6358,0.5047,149.9882,63.618,679,408
"006500300000300076300000054005690003690000080003000000968007000400060090000030000",0.8075,2.6074,0.3121,56.5913,79.9057,175,493
"700043900040100070001806000007400009000000002400030060800005200050300007004000600",0.4171,44.2667,0.1535,17.4172,47.659,56,261
"700000900000010070900876000080000009000761000000038760070600104200000600000300090",1.7336,5.9249,0.5952,40.9047,30.7177,143,203
"000406700000080020709020400200000007005008000007000065000002908000090500070501002",0.0375,1.9284,0.0194,239.921,42.2263,1014,256
"000000021900002006320000004000005000040001708010098600500460000000000000032500460",138.8797,485.2003,46.8073,54.9894,60.0119,329,482
"000020009600000400000000020002000000000009300008300054705000983200084070086700100",511.9318,1597.9415,176.631,29.3274,55.5004,130,371
"023400080450087003080000000004005000305000010800010360000000900000008500000530600",0.0411,0.4498,0.0211,53.9518,39.6078,167,266
"234000080000800000709230006300020090000000001890043002002000008060001000008002000",91.4359,1.1012,31.5715,111.4885,79.7168,475,567
"000040020000120700000700043500094300000200087002007000609050000008000070000000256",83.5985,309.9034,30.0785,136.7415,110.7201,683,726
"004006000050000004080000156000005000400000002000310000501003000640790500000001643",2139.8805,178.5634,746.2829,365.3278,29.5424,2186,227
"605400000000000600000000080740009012006700900900000000357008000809046000004030800",20.3734,313.6397,7.1086,54.6994,30.2916,321,243
"070000000004000980000007054080500000060800092000030805000405030240090070000000509",114.9388,386.4865,39.9559,536.4869,49.489,2987,369
"000030000030900064200560000007389402000007030010002070005000108006000000000073000",5.4926,4.6537,1.9385,178.9638,116.4246,704,746
"700800900840900000020060000500400002000000007300000090070050100050030076030608009",64.9571,153.7096,22.4984,40.7931,28.9637,209,209
"600400001003000600090005080000000000530890000010000800300008107809010000000307068",0.3944,65.8087,0.1494,16.874,40.4906,62,271
"000030000730001004090000080000380400029000035000000000000206100906045000002003609",1.2696,1.3357,0.4254,184.5378,51.8504,926,359
"004038091000000060090004000607089002009000000810050076000206040000100300100000000",0.6634,3.2535,0.2394,85.2403,44.2882,329,297
"006500001500021006020070004060005010000203000003007000050000130007009080000030600",3.9201,10.3036,1.3483,168.9911,38.2045,625,226
"800594320590003006001870004000480000000001000010900040008000037000000000000000602",0.1327,12.3092,0.0372,59.5042,39.6158,237,254
"000000021004310070000000000060085000080003000013060548900040000040030080032000090",14.5239,9.9984,5.1459,103.7338,38.9384,471,274
"500002009000080500009500027400000700601007030007000400260014000000050000708000100",1.0295,0.5984,0.3081,46.2121,37.5443,127,248
"002500080567000230009000060003000000010000628000100000030400070000700910076003000",8.5732,0.4362,3.006,58.0525,36.3663,206,216
"201050789006000000000100056020000000007000001690030500000804000060070300900002060",0.0648,55.9904,0.0286,112.4913,47.0706,520,305
"006040001049000000020870050000004000690000700000005640900007030400020060100060400",4.3486,12.1286,1.5285,24.8543,38.0428,80,250
"500030090000029000000504783600080010009000000000900042000096000076050000300000906",39.8711,4.8307,16.5081,549.3933,57.6137,2317,365
"000000009056007023000123400004000000305000014000014060001042000600800500000000600",0.0741,3.3868,0.0178,104.5643,45.0962,435,318
"003056000000000003000000006004300007060798004800010360031040000600009500070001000",0.0451,141.882,0.0209,107.7091,41.3337,604,307
"900004301000000080320000654000005210700320006000800000070008100000100079000070000",0.3081,4.5655,0.1126,86.5451,40.5638,392,280
"907000020650000087000907000000000210000010806210800000000008032068000000100509000",0.9222,3.898,0.3388,166.6189,39.5518,811,258
"000050021000001007021007050090700200000003806000806000000000030060032009032000400",1.2416,0.6303,0.3936,41.7418,81.0412,143,550
"450000010670800030019405000300008090000000306000000000030064900008020000020503000",0.1668,19.1366,0.0644,46.9036,75.111,110,464
"200510000010009030700204106000025000000090300007003060008060000000000010000400625",4.0311,11.5619,1.4303,53.2695,70.9045,224,481
"000038290008009000001004000607480009000000000800000402000005020005023140000097000",92.2031,52.2431,31.5885,272.353,84.6857,1303,575
"007000001054000080021087054800705000000030006200800040079400000008000500002000000",0.0796,1.2085,0.0317,67.3679,39.2564,346,304
"000004320004103000020080004006745003000031800010000000009008000400000500030079000",0.139,91.5175,0.0558,101.4338,33.7134,513,232
"060040000800120060901005000087004000096000007000080604600001030200000000008006009",0.1489,1.8624,0.0594,76.6398,43.3153,284,284
"053000000070008405000000000000700090000500006791080200530801000100900503000000780",16.3998,189.5155,5.7135,199.0997,44.4787,1166,327
"600408090000000605200005000045080010000000700000002006570004060000063020060007300",63.1987,3.337,21.7451,802.6279,114.0535,3330,694
"900604000600000087300000650000000203000200800013800005070008030000030009030000068",45.8817,11.5175,16.3805,420.6416,65.3457,1990,407
"020400080000090023700023000200060090005800000090010300030000070042007001078000000",0.0342,7.7499,0.0187,32.311,39.2345,99,238
"000060000000091204100000567420608000000040020008100005200000070006010400900700000",0.1123,3.5067,0.034,35.535,72.0632,118,494
"000000020004031070300000900069480010000300700000060000950008000048003190000600400",2.3819,0.9343,0.8518,144.1789,39.4066,718,265
"120006000450009100780020000004000090300800000090004000001000000600000031070501602",0.0339,9.5331,0.0184,120.3341,62.2427,512,410
"900000000604000080320900000800000210040010006200006040070400130000200579000000008",25.1992,317.62,8.9165,81.8775,46.708,421,318
"000000789406000023009020006000000000065097000807004060000000900042008000008030600",0.0304,5.2868,0.017,95.4056,66.0731,393,451
"050000000003921605000000480000009510030710000012004006000100020000206000000048000",2.5728,11.988,0.9019,58.5095,29.7509,231,219
"000001700501000200000230006000010890010700300800000060040000000600940003950080040",0.0382,50.7562,0.0199,22.214,46.1375,76,304
"000000020500000006000070954000094203004030780000005000008000032002008090057003000",3.4003,39.8563,1.083,21.1639,110.5825,104,696
"080604001604020900001000004006005000005002090013800000000060002060200070030000008",0.7288,0.2921,0.2543,556.0958,125.2152,2355,781
"000000019070890506010040300000020701600030000000000000700000100120480000060200075",59.4673,134.8277,20.8761,28.0721,59.0204,127,395
"302000080500080034000000560000608791005000008000000000000490076000020910000003002",0.1722,0.7679,0.0639,141.6252,46.3955,537,292
"000010700000000200000034100000000007005809301007043000150000000070300620960700008",2.5538,56.4458,0.8538,15.6155,36.3017,62,246
"034500000000000000000204100000410007406070005097000401000000000603000540050040603",0.0863,0.6691,0.0373,129.0688,41.5894,512,280
"800004320054320000000987000000003002003000070000879503700000105000100008000000000",0.0923,0.7763,0.0376,72.9868,33.3134,288,223
"987000000000000000321000650000700013000203800000096040070000000008032009100009400",2.3649,4.7698,0.8114,110.2346,53.9922,438,351
"075000090000000075001000480008009500506001900000804030007000004800000007160000800",12.2723,94.0482,4.6039,14.8542,31.8569,56,236
"230000080100008000000000056002400807000870310800010060020600008600007000900000040",0.0432,6.1341,0.0219,195.3089,55.5671,1030,410
"600080000000019075000000480000000000506800040000004850300006008069100034000050060",0.6657,5.1154,0.2436,30.6519,48.0884,64,304
"000000000000090230000004507403600000715009600098000000001405070800903050000000003",12.9778,1.5115,4.7705,27.425,73.8606,58,452
"003400700000709100700000400000005090000000004890004000500640000640900000978000042",0.0415,1.6391,0.0214,64.4331,109.5666,274,718
"010400709006000100000000406000065800000900004897004000500000900042008030070000600",0.2612,6.5939,0.0974,149.636,78.6691,610,504
"000006000000800020709000450210000007005000210000014360030600970000008500000030002",0.0758,55.7982,0.0162,92.6532,38.893,434,239
"010050700000007120700003050004300007000008200807000065030040900000809000000001002",0.0266,4.0552,0.0155,97.295,36.3353,357,239
"000007000600000400009035000300500700070009000000006050003160900240003006906052000",2.6609,43.5278,0.9762,14.5276,43.3995,56,263
"070400000003900600000005000000300502530010008000000730357000060020100007100530000",109.3015,10.2306,39.4926,447.8636,85.7084,2019,561
"020000780000000100700100406000305090300809004090200300001042070000790030000000000",0.2534,63.0447,0.0989,116.5689,36.5989,488,230
"000006780050009100000000400014005890005007214000000300501002000000070031000000040",0.0329,0.6661,0.0175,35.5766,70.9487,81,435
"000654000050200900321080000890005210705000890000090000070000000008000500002000060",0.1149,0.7079,0.0476,21.6887,32.0876,56,209
"057038091008200600090000000000002310000300004000700802070000020000020030100580000",0.5145,1.8224,0.1903,19.2935,35.6118,56,201
"000000001054000007001907600000745010040200006010006740070000000408000500002009000",60.9116,2.8078,22.1373,154.3381,49.5522,965,425
"000008201030000000090504700650080000400670000000020006070006140000000050106800020",1.3496,45.6907,0.476,136.4082,45.5686,600,290
"000000800000080540000506000000020701600000000000105400260700080100800600700203150",328.8124,49.1057,114.9808,331.7589,37.482,1655,255
"040060080007080005109045000020410008000000000000520000000008000850794600900000800",5.5477,36.4244,1.9313,19.0403,33.415,61,228
"000509300000002000300000900085600200600001000003705040000000000032168500057000060",0.5524,1.8065,0.1961,128.3443,47.6551,568,299
"204001000000080000080030006000006000006800300097320400000050908603000002908002000",1.3415,35.8777,0.4882,51.8556,40.748,190,273
"005000000080109000000600080700502319000000702010000006000000108000017530000350900",6.0095,3.0668,2.041,28.4763,47.398,81,320
"087050300604001080300900000800740010700000000003800000000068030460000000100000460",18.7771,0.623,6.6395,683.3491,128.9884,2739,779
"005020000000100035000000620300000508000380000100000304750010040280900000000503080",0.0593,5.682,0.0265,263.8626,48.7208,1582,348
"007004301000021007301000004090005000000010800010890045070460000060000009000070000",3.1471,17.3694,1.1248,48.75,40.3737,183,277
"006002000302980500000546007450000001000400000000030408000700900130809000090000000",0.1353,1.4113,0.0374,446.9185,81.2839,1801,492
"060708000030000064001504003007300002020000030000002000300090000006140300100000059",7.559,21.0155,2.7299,555.557,66.4524,2295,379
"000000700010000200700030006300000000005890001090000060002908070008001905003400610",8.9189,253.1894,3.1666,103.8463,37.6714,522,256
"070003200400009600000005000008002010500090000900730000057000128060000500000000967",5.4052,82.9581,1.8728,26.0904,33.804,138,238
"000008001008029000000060780000400000420000005000005602005300027900201000300047000",10.9,31.31,3.7047,24.8725,42.5666,89,266
"000000320000000006300800000870604000600300780010085000900000000030060008052030460",2.5676,54.7346,0.7901,19.2319,38.4497,56,273
"006004300504300800000006054060000010000210700200000000000102007000030005000608402",80.313,30.4998,29.1343,122.5847,39.9051,639,267
"000000080056980000009020000004300000060800214000004005501600900600700500000500600",0.065,94.4969,0.0172,94.4493,39.7213,537,281
